,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.0,0.0067590466,0.009654973,0.0094455965,0.002194364,0.030717546,0.0073813824,0.0017220733,0.013108221,0.007216165,0.011577911,0.0040808455,0.00986265,0.017343204,0.023892883,0.051593333,0.019409657,0.0037602044,0.037775554,0.0075746933,0.014894609,0.011069478,0.013064207,0.021599805,0.0030994634,0.0062376508,0.009591753,0.004293719,0.0024438042,0.006733391,0.006012244,0.021124149,0.008100563,0.020279685,0.0054875417,0.006013401,0.009081573,0.0068993685,0.0137274675,0.002053444,0.00051857234,0.012651012,0.013487838,0.020362765,0.021868726,0.006541159,0.0055789594,0.010111865,0.008410247,0.0033742005,1.11021,0.98244846,1.1381608,0.5943166,1.0069624,0.7219517,1.0284762,0.22321814,0.96653795,0.5183673,0.29585448,0.79624367,0.6008225,0.89909536,0.50805837,0.9990826,0.77495617,0.54454285,0.9123562,0.50585634,1.0157744,0.7284691,0.99664485,0.8224429,0.86542815,0.97213614,1.0671197,1.1587487,0.87685007,0.4055518,0.4679161,0.4092064,0.58854026,0.9997141,0.7221662,0.92551994,1.0752513,0.85411197,0.60841244,0.5832837,0.6167558,0.883327,0.613157,0.24588785,0.63950956,0.61302304,0.6593106,0.81327266,0.23802647,0.64187425,1.313682,1.0460455,1.3187473,1.1728895,1.280234,1.3574029,0.69283587,1.31852,1.2244347,1.3593943,1.2095705,1.1708403,1.278605,1.0332978,1.1706583,1.2615961,1.1974514,1.3703799,1.3660702,0.9421478,1.3203357,1.0130883,1.3556949,1.0886731,1.2897661,1.307718,1.0619799,1.0639024,1.2362471,1.2693421,1.3228387,1.3655416,1.2512959,1.0353619,1.024775,1.3593032,1.2885147,1.1875693,1.0297519,1.28516,1.310133,1.2925477,1.0460455,1.3215787,1.3264853,1.2776507,1.1148487,1.2096683,1.254149,1.0502894
1,0.0067590466,0.0,0.005118996,0.004065884,0.0063067,0.036668193,0.0039686407,0.0051013953,0.0077014756,0.0018864337,0.017842397,0.0031818107,0.004452729,0.01270762,0.030494519,0.05813397,0.02579288,0.009608267,0.04355834,0.014167716,0.01968631,0.017054142,0.0098559065,0.025350846,0.0061239107,0.0054155686,0.013923712,0.010206337,0.00792827,0.0016172465,0.00091273536,0.025805473,0.01454803,0.027016671,0.0015043466,0.0024862243,0.015009927,0.005948327,0.008704384,0.007084642,0.0062774746,0.005904318,0.0089259045,0.024914328,0.027509056,0.0012181957,0.012306124,0.0054186354,0.014833146,0.0034121068,1.114502,0.9864301,1.1424432,0.59628755,1.0107489,0.72482,1.0325693,0.22462754,0.97031593,0.52060246,0.29692173,0.79959166,0.6028759,0.9025853,0.5107751,1.0030959,0.7781292,0.5470503,0.9153318,0.5079746,1.0197011,0.73155415,1.000152,0.82565635,0.86896163,0.97601,1.0711032,1.163016,0.88027537,0.4077699,0.469819,0.41104102,0.5911412,1.0032871,0.7251598,0.92946494,1.0793906,0.8570069,0.61133856,0.5854792,0.6190947,0.8868774,0.61565685,0.24724123,0.6420825,0.61598605,0.6622155,0.81663895,0.23971526,0.6446319,1.3183255,1.0497396,1.3234001,1.1771102,1.284775,1.3621521,0.6949864,1.3231676,1.2287533,1.3641624,1.2139869,1.175017,1.2831558,1.0368259,1.174816,1.2661186,1.2017828,1.3751744,1.3708344,0.94515806,1.3250029,1.0167006,1.3604355,1.092593,1.294371,1.3123635,1.0658548,1.0678625,1.240638,1.2738833,1.327494,1.3703313,1.255731,1.0391614,1.0283655,1.3640589,1.293115,1.1918933,1.0336117,1.2897424,1.3147653,1.2971495,1.0497396,1.3262453,1.3311683,1.2821985,1.1187739,1.2140371,1.2586752,1.0541711
2,0.009654973,0.005118996,0.0,0.001393122,0.008054711,0.040371656,0.0022912447,0.008498304,0.0035214662,0.003292828,0.021227358,0.0057134074,0.0013332845,0.007877928,0.03327143,0.060979094,0.029001107,0.013251423,0.0474166,0.017123802,0.024074469,0.02070727,0.0047927606,0.030147366,0.010402626,0.0104807075,0.01840415,0.013831908,0.0116360495,0.0037289425,0.005854433,0.03028541,0.01584331,0.029318169,0.0062984456,0.0038266722,0.01869745,0.004089176,0.0040787994,0.010853214,0.009143672,0.006117226,0.0039851884,0.029442763,0.031462435,0.006336239,0.014973965,0.00046350464,0.018040787,0.0067536924,1.119263,0.9912916,1.1472077,0.6014062,1.0156637,0.72989666,1.037397,0.22972693,0.9752328,0.5257192,0.301989,0.8046005,0.6079949,0.90756744,0.51586545,1.007948,0.78316677,0.552156,0.92039675,0.5130933,1.0245785,0.7366043,1.0051309,0.8306879,0.8739346,0.9809018,1.0759645,1.1677859,0.8852701,0.41288677,0.47493687,0.41615766,0.596241,1.0082521,0.730222,0.9343368,1.0842038,0.8620811,0.6164083,0.59059685,0.6242085,0.89184695,0.6207632,0.252336,0.64718443,0.6210515,0.6672879,0.8216445,0.24482869,0.6497193,1.3229458,1.0546774,1.3280163,1.1818964,1.2894397,1.3667237,0.70010483,1.3277861,1.233505,1.368725,1.2187017,1.179818,1.2878163,1.0418006,1.1796234,1.270791,1.2065297,1.379724,1.3753988,0.9502188,1.3296126,1.0216571,1.3650112,1.0974723,1.2990084,1.316983,1.0707465,1.0727305,1.2453626,1.2785479,1.3321091,1.3748833,1.2604387,1.044073,1.0333267,1.3686273,1.2977545,1.1966429,1.0385075,1.2943895,1.3193907,1.3017882,1.0546774,1.3308553,1.3357708,1.2868603,1.123652,1.2187701,1.2633461,1.059061
3,0.0094455965,0.004065884,0.001393122,0.0,0.008102389,0.04007114,0.0025423751,0.008108074,0.0037772749,0.0024444265,0.02099826,0.005375897,0.00042656998,0.008653509,0.03327259,0.060987644,0.028855205,0.012881638,0.047063388,0.017007135,0.023478918,0.020385081,0.006097149,0.029353375,0.009780349,0.009481447,0.01775487,0.013474129,0.01122434,0.002945045,0.0048920186,0.029656578,0.016182084,0.029453091,0.005402293,0.0034330408,0.018354101,0.0048473133,0.0046707415,0.010409409,0.008927121,0.004919177,0.0048624775,0.02879011,0.031057026,0.0052561867,0.014923826,0.00148982,0.017852271,0.00629282,1.1185046,0.9904673,1.1464473,0.6002628,1.0148005,0.7288757,1.0365958,0.228528,0.9743681,0.5246099,0.30075285,0.8036574,0.60686165,0.9066491,0.51482326,1.0071303,0.7821942,0.55108327,0.9193917,0.5119691,1.0237429,0.73561746,1.0042154,0.82972187,0.8730243,0.9800558,1.0751405,1.1670221,0.88434035,0.41177678,0.4737866,0.41500014,0.59518117,1.0073487,0.72922057,0.9335052,1.0834123,0.86106366,0.6153969,0.5894818,0.6231121,0.89093965,0.6196888,0.25113007,0.6461202,0.62004584,0.6662729,0.8207046,0.2436594,0.648682,1.3222697,1.0537963,1.3273425,1.1811223,1.2887387,1.366074,0.6989832,1.327111,1.2327524,1.3680801,1.2179716,1.1790345,1.2871176,1.0408889,1.1788356,1.2700856,1.2057801,1.379086,1.3747529,0.9492191,1.3289423,1.0207608,1.3643593,1.0966353,1.2983227,1.3163073,1.0699006,1.0719017,1.2446265,1.277847,1.3314358,1.374244,1.2597127,1.0432123,1.0324265,1.3679793,1.2970678,1.1958917,1.0376586,1.2936984,1.3187118,1.3011019,1.0537963,1.3301848,1.3351045,1.286161,1.122816,1.218029,1.2626415,1.0582165
4,0.002194364,0.0063067,0.008054711,0.008102389,0.0,0.03248294,0.0057696025,0.002604268,0.011571812,0.006177326,0.013309065,0.0031545167,0.008494494,0.015501293,0.025222186,0.052934583,0.020979129,0.0058822036,0.039591715,0.009108716,0.017020233,0.01294996,0.011047917,0.023785537,0.0048801936,0.0075175366,0.011780657,0.006377252,0.0046378337,0.005763636,0.005785984,0.023238018,0.008303021,0.021350702,0.0054086978,0.004806261,0.011018892,0.004846464,0.01205772,0.0041794544,0.0018860381,0.011944411,0.011709417,0.022494432,0.023780845,0.0064958297,0.0069272844,0.008518213,0.010093526,0.003102373,1.1122961,0.98457086,1.1402481,0.59650403,1.0091031,0.7241416,1.0305866,0.22537944,0.96867937,0.52055997,0.29799506,0.7984152,0.603012,0.90125835,0.51025116,1.0012016,0.7771361,0.5467372,0.91454315,0.5080471,1.0179021,0.7306525,0.99880666,0.824621,0.86758834,0.97426903,1.0692418,1.160838,0.8790171,0.4077441,0.47010136,0.41138917,0.5907342,1.0018715,0.72435266,0.9276461,1.0773563,0.85630107,0.610601,0.5854759,0.6189496,0.885486,0.6153513,0.24804635,0.64170367,0.6152106,0.6614997,0.81544316,0.24020216,0.6440664,1.3157154,1.0481938,1.3207792,1.1749846,1.2822841,1.3594179,0.6950274,1.3205528,1.2265172,1.361406,1.2116394,1.1729407,1.2806537,1.0354581,1.1727611,1.2636491,1.199532,1.3723867,1.3680825,0.9443336,1.3223653,1.0152428,1.3577116,1.0908015,1.2918061,1.3097513,1.0641125,1.0660268,1.2383196,1.2713922,1.3248701,1.3675492,1.253362,1.0375015,1.026931,1.3613172,1.2905555,1.189651,1.0318861,1.2872036,1.3121684,1.2945881,1.0481938,1.3236084,1.3285121,1.2796998,1.1169766,1.211744,1.2562015,1.0524215
5,0.030717546,0.036668193,0.040371656,0.04007114,0.03248294,0.0,0.03809793,0.031963084,0.043798786,0.037703555,0.01917432,0.034715038,0.040495843,0.047984164,0.0105738435,0.023520742,0.011928912,0.027192052,0.0072214915,0.023426387,0.017845389,0.019686062,0.043408476,0.016984476,0.030547075,0.032366443,0.0232859,0.026597947,0.02885974,0.03719732,0.035762656,0.013438346,0.026872506,0.0152757745,0.03516603,0.036658566,0.021719448,0.037259996,0.044444922,0.029687814,0.031228019,0.04224545,0.04417514,0.014432919,0.009378591,0.035878707,0.025669806,0.04082736,0.022389872,0.033782613,1.0813116,0.9542267,1.1092801,0.57192916,0.97919077,0.6966864,1.0000025,0.20379059,0.9387915,0.49518433,0.27728313,0.7696164,0.5781574,0.8720741,0.48337376,0.9707879,0.7488085,0.52047,0.8867232,0.48306865,0.98767364,0.7025815,0.9695634,0.79617107,0.83830225,0.9441626,1.038885,1.1298976,0.85000056,0.3825764,0.4458959,0.38751656,0.56414485,0.97246546,0.69653934,0.8973884,1.0466737,0.8287243,0.58303356,0.5601694,0.59315693,0.85615456,0.5890563,0.22650954,0.6151673,0.5875345,0.6339667,0.7865926,0.21745574,0.61697257,1.2841142,1.0184914,1.2891635,1.1441331,1.2508484,1.327658,0.6697913,1.2889453,1.195476,1.3296189,1.1804208,1.1421758,1.2492021,1.0061574,1.1420344,1.232245,1.1684684,1.3405626,1.336301,0.91641,1.2907277,0.9857399,1.3259641,1.0605808,1.2602665,1.2781475,1.0339938,1.0357207,1.2071452,1.2399566,1.2932504,1.3357319,1.2221084,1.0075557,0.997479,1.329548,1.2590233,1.1586016,1.0018047,1.2557002,1.2805847,1.2630532,1.0184914,1.2919717,1.2968502,1.248253,1.0867418,1.1806109,1.2247913,1.0222887
6,0.0073813824,0.0039686407,0.0022912447,0.0025423751,0.0057696025,0.03809793,0.0,0.0063034385,0.0058024474,0.0021837328,0.01894507,0.0035399764,0.0028676696,0.010024882,0.03099105,0.05870193,0.026710132,0.01101837,0.045154758,0.014832698,0.021939617,0.018445758,0.006257086,0.028171623,0.008351148,0.008911273,0.01632275,0.011592392,0.009428684,0.0023514426,0.0044369204,0.028165746,0.013685143,0.027070448,0.004727092,0.0018539175,0.01644433,0.0024533032,0.0063476353,0.008667794,0.0068735615,0.007249075,0.006137738,0.027341675,0.029221602,0.0051130042,0.012684068,0.0027539455,0.015754264,0.0046375394,1.1172124,0.9893034,1.1451591,0.5998951,1.0137167,0.72815925,1.0353861,0.22835328,0.9732876,0.52413833,0.3007157,0.8027503,0.60646224,0.90568537,0.51416343,1.0059533,0.78135705,0.55050623,0.9186342,0.51154244,1.0226016,0.734815,1.0032451,0.82886887,0.8720428,0.97893614,1.0739759,1.1657403,0.8834026,0.41130835,0.47344193,0.41467947,0.5945684,1.0063517,0.7284544,0.9323562,1.0821835,0.86033773,0.6146563,0.589027,0.62260216,0.8899513,0.619116,0.25097972,0.64551914,0.61929065,0.6655413,0.81979024,0.2433814,0.64800835,1.3208296,1.0527503,1.3258984,1.1798599,1.287342,1.364589,0.69854766,1.3256692,1.2314492,1.366587,1.2166274,1.1777903,1.2857169,1.0399102,1.1775994,1.2686967,1.2044715,1.3775816,1.3732615,0.94844794,1.3274922,1.019748,1.362878,1.0954971,1.2968991,1.3148664,1.0687808,1.0707468,1.243293,1.2764502,1.3299907,1.3727417,1.2583606,1.0421232,1.0314225,1.3664916,1.295646,1.1945862,1.0365448,1.2922843,1.3172765,1.2996795,1.0527503,1.328735,1.3336476,1.2847614,1.1216756,1.2167047,1.2612511,1.0570937
7,0.0017220733,0.0051013953,0.008498304,0.008108074,0.002604268,0.031963084,0.0063034385,0.0,0.011849062,0.005764601,0.012922269,0.0027849157,0.008532919,0.01632712,0.025431154,0.053104244,0.020829929,0.004775878,0.038963042,0.009092979,0.01564757,0.012277035,0.0123257665,0.022049038,0.0024276904,0.0049367957,0.010093413,0.005366667,0.003138286,0.0052639865,0.0043190424,0.02187959,0.009801032,0.02191556,0.0037793529,0.004708533,0.010246767,0.006372576,0.0125694275,0.0023644762,0.0013279269,0.011005601,0.012435478,0.021069432,0.022977026,0.0048228726,0.007205603,0.008940281,0.009825902,0.0018296433,1.1109573,0.983104,1.1389054,0.59441036,1.0075613,0.7222901,1.0291646,0.22315219,0.9671343,0.5185308,0.29570442,0.7967165,0.6009383,0.8996089,0.5083527,0.99974746,0.77537966,0.5447805,0.9127253,0.5059883,1.0164139,0.72886765,0.9971637,0.822878,0.865954,0.97276026,1.0677761,1.1594888,0.8773452,0.40570858,0.46798992,0.4092608,0.58880395,1.0002517,0.72253925,0.9261646,1.0759534,0.85445845,0.60876584,0.58343744,0.6169485,0.8838577,0.6133933,0.24580902,0.6397661,0.6133867,0.65965855,0.81375074,0.23803505,0.64218146,1.3145356,1.046618,1.3196037,1.1736158,1.2810564,1.3582889,0.6929786,1.3193748,1.2251903,1.3602862,1.2103553,1.1715536,1.2794304,1.0338227,1.1713661,1.2624129,1.1982106,1.37128,1.3669608,0.94252664,1.3211966,1.0136372,1.3565784,1.0893109,1.2906079,1.3085723,1.0626047,1.064552,1.2370242,1.2701645,1.3236959,1.36644,1.2520863,1.0359647,1.0253178,1.3601912,1.2893552,1.1883264,1.0303721,1.2859949,1.3109832,1.2933886,1.046618,1.3224394,1.327351,1.2784752,1.1154882,1.2104387,1.2549669,1.0509161
8,0.013108221,0.0077014756,0.0035214662,0.0037772749,0.011571812,0.043798786,0.0058024474,0.011849062,0.0,0.006217642,0.024685392,0.009084154,0.0033520784,0.005146204,0.036791682,0.06450029,0.032493412,0.016624603,0.05081198,0.020619854,0.02725292,0.024116402,0.0047167544,0.03305218,0.013556393,0.013064863,0.021522127,0.017213615,0.014978117,0.006720828,0.008577379,0.033423856,0.019309705,0.032832816,0.009119052,0.007142807,0.022092419,0.0074358527,0.0012505661,0.014170286,0.012592443,0.0054642977,0.0021195607,0.032551974,0.034818687,0.008824444,0.018483873,0.0030588296,0.021513743,0.01004833,1.1222032,0.9941158,1.1501443,0.6034014,1.0184125,0.73227596,1.0402634,0.23151281,0.97797847,0.5278337,0.30360234,0.80717653,0.6100263,0.9101997,0.5181867,1.0107843,0.78567183,0.554387,0.9228183,0.5151573,1.0273814,0.73907375,1.0077692,0.8332089,0.8765846,0.9836847,1.078789,1.1707169,0.88787663,0.41500038,0.4769081,0.4181028,0.59851044,1.0109168,0.7326537,0.93714726,1.0870874,0.8644696,0.61881423,0.59269136,0.6263644,0.8945035,0.6229886,0.2540905,0.6494404,0.62347263,0.66968375,0.8242278,0.24673413,0.6520537,1.3260123,1.0573897,1.3310859,1.18481,1.2924699,1.3698266,0.70217615,1.3308538,1.2364547,1.3718344,1.2216872,1.1827154,1.2908499,1.0444472,1.1825135,1.2738146,1.2094842,1.3828425,1.3785068,0.9526545,1.3326873,1.0243373,1.3681111,1.1002724,1.3020611,1.32005,1.0735294,1.0755461,1.2483389,1.2815782,1.3351796,1.3780001,1.2634308,1.0468267,1.0359983,1.3717325,1.3008056,1.1995947,1.0412846,1.2974342,1.322453,1.30484,1.0573897,1.3339297,1.3388509,1.2898929,1.126454,1.2217383,1.266371,1.0618465
9,0.007216165,0.0018864337,0.003292828,0.0024444265,0.006177326,0.037703555,0.0021837328,0.005764601,0.006217642,0.0,0.018686593,0.0031555523,0.0028669385,0.01105407,0.031108143,0.058809288,0.026584461,0.010514532,0.044671427,0.01478754,0.021035647,0.018022679,0.007980978,0.026936106,0.007339063,0.007188181,0.015310498,0.011110861,0.00884382,0.0005077055,0.0025626277,0.027212165,0.014456083,0.027419457,0.003014011,0.001408706,0.015984902,0.004438183,0.007100612,0.008018016,0.006700537,0.005830925,0.007205263,0.026346339,0.028650953,0.0030953786,0.0127730975,0.0036350118,0.015575749,0.00393506,1.1160812,0.9880662,1.1440244,0.5981401,1.0124171,0.7266041,1.0341859,0.22650191,0.97198534,0.5224385,0.29880494,0.8013216,0.6047238,0.90429676,0.51257277,1.0047265,0.77988046,0.5488663,0.9171054,0.50981826,1.0213466,0.7333153,1.0018612,0.827403,0.870667,0.9776642,1.0727392,1.1646001,0.8819955,0.40960643,0.4716747,0.41289988,0.5929496,1.0049872,0.726931,0.93110716,1.080999,0.8587887,0.6131164,0.5873182,0.62092394,0.88858044,0.6174737,0.24911758,0.6438935,0.61776006,0.6639957,0.8183666,0.24157925,0.6464265,1.3198301,1.0514221,1.3249025,1.1787034,1.2863027,1.3636316,0.69682866,1.3246711,1.2303275,1.3656374,1.2155411,1.1766185,1.2846812,1.0385324,1.176421,1.2676502,1.2033544,1.3766428,1.3723102,0.94692796,1.326502,1.0183951,1.361917,1.0942397,1.2958843,1.3138676,1.0675089,1.0695025,1.2421975,1.2754109,1.3289958,1.3718009,1.2572814,1.0408276,1.0300632,1.3655368,1.2946295,1.1934663,1.0352682,1.2912607,1.3162724,1.2986635,1.0514221,1.3277444,1.3326637,1.2837247,1.1204199,1.2156011,1.2602061,1.0558242
