-5.000000000000001110e-01,-4.996488403460733752e-01
-4.979959919839680449e-01,-4.986145792044949232e-01
-4.959919839679360343e-01,-4.967401655822032414e-01
-4.939879759519039681e-01,-4.853406029880299455e-01
-4.919839679358718465e-01,-4.789222770095545867e-01
-4.899799599198397804e-01,-4.777699999384432683e-01
-4.879759519038077697e-01,-4.641388998923456355e-01
-4.859719438877757036e-01,-4.549640512729262731e-01
-4.839679358717435820e-01,-4.518122516005843581e-01
-4.819639278557115158e-01,-4.463274443508531975e-01
-4.799599198396795052e-01,-4.392422348642662788e-01
-4.779559118236474391e-01,-4.400422526113010879e-01
-4.759519038076153175e-01,-4.355385610239847494e-01
-4.739478957915833623e-01,-4.286929863152847964e-01
-4.719438877755512407e-01,-4.223404776311776576e-01
-4.699398797595191746e-01,-4.067392307217493896e-01
-4.679358717434870529e-01,-4.210289966435257214e-01
-4.659318637274550978e-01,-4.000904628298769250e-01
-4.639278557114229762e-01,-4.072570343671323423e-01
-4.619238476953909101e-01,-3.963020510026927790e-01
-4.599198396793588994e-01,-3.894907177353324479e-01
-4.579158316633268333e-01,-3.912687340220308840e-01
-4.559118236472947117e-01,-3.796899225439898107e-01
-4.539078156312626455e-01,-3.683790528613786197e-01
-4.519038076152306349e-01,-3.706876808014072933e-01
-4.498997995991985688e-01,-3.576911556621276689e-01
-4.478957915831664471e-01,-3.639629206735191524e-01
-4.458917835671343810e-01,-3.566787942164367231e-01
-4.438877755511023704e-01,-3.455984257106028412e-01
-4.418837675350703043e-01,-3.510542945416503802e-01
-4.398797595190381826e-01,-3.470470229655962524e-01
-4.378757515030061165e-01,-3.331397256875474056e-01
-4.358717434869741059e-01,-3.314821590429883891e-01
-4.338677354709420397e-01,-3.201035079701466946e-01
-4.318637274549099181e-01,-3.284216256836035575e-01
-4.298597194388779075e-01,-3.171409119679764466e-01
-4.278557114228458413e-01,-3.091531007827911792e-01
-4.258517034068137752e-01,-3.073598564146490797e-01
-4.238476953907816536e-01,-3.022566215710908444e-01
-4.218436873747496429e-01,-3.034743375797258613e-01
-4.198396793587175768e-01,-2.954391060789005041e-01
-4.178356713426855107e-01,-2.954792527173270011e-01
-4.158316633266535001e-01,-2.907090489031914360e-01
-4.138276553106213784e-01,-2.797115334412260124e-01
-4.118236472945893123e-01,-2.863218603968855080e-01
-4.098196392785572462e-01,-2.762264426766479208e-01
-4.078156312625252355e-01,-2.706538254037363922e-01
-4.058116232464931139e-01,-2.666284801925919989e-01
-4.038076152304610478e-01,-2.711114614238664400e-01
-4.018036072144289816e-01,-2.542155994206110048e-01
-3.997995991983969710e-01,-2.489506571882651453e-01
-3.977955911823648494e-01,-2.528468978017163749e-01
-3.957915831663327833e-01,-2.496639725724574543e-01
-3.937875751503007171e-01,-2.442924979790124795e-01
-3.917835671342687065e-01,-2.475929023816885732e-01
-3.897795591182365849e-01,-2.345246983444440048e-01
-3.877755511022045187e-01,-2.311414294403907888e-01
-3.857715430861724526e-01,-2.299763648444034247e-01
-3.837675350701404420e-01,-2.236213729714591758e-01
-3.817635270541083203e-01,-2.259462165883274198e-01
-3.797595190380763097e-01,-2.125966657064184973e-01
-3.777555110220442436e-01,-2.069800310175599067e-01
-3.757515030060121775e-01,-2.212868277115948579e-01
-3.737474949899800558e-01,-2.106976395213825959e-01
-3.717434869739480452e-01,-2.016289866836753486e-01
-3.697394789579159791e-01,-2.035399481369664088e-01
-3.677354709418839129e-01,-2.021770161727908244e-01
-3.657314629258517913e-01,-1.949633428139374569e-01
-3.637274549098197807e-01,-1.847537662224422172e-01
-3.617234468937877145e-01,-1.895748013379157104e-01
-3.597194388777556484e-01,-1.868565909417537751e-01
-3.577154308617235823e-01,-1.763522053072941187e-01
-3.557114228456915717e-01,-1.809323434512406514e-01
-3.537074148296594500e-01,-1.738489375342312515e-01
-3.517034068136273839e-01,-1.749299841463805016e-01
-3.496993987975953178e-01,-1.694370325402502764e-01
-3.476953907815633071e-01,-1.717427807882992430e-01
-3.456913827655311855e-01,-1.553218933526815393e-01
-3.436873747494991194e-01,-1.589197882145579888e-01
-3.416833667334670532e-01,-1.504157129434211537e-01
-3.396793587174350426e-01,-1.579958891251936892e-01
-3.376753507014029210e-01,-1.567028638515520766e-01
-3.356713426853709104e-01,-1.517460193636169796e-01
-3.336673346693388442e-01,-1.527407359847346990e-01
-3.316633266533067781e-01,-1.494209225228382842e-01
-3.296593186372746564e-01,-1.475378295973437393e-01
-3.276553106212426458e-01,-1.412378217223715371e-01
-3.256513026052105797e-01,-1.386051633718355935e-01
-3.236472945891785136e-01,-1.346974553181390366e-01
-3.216432865731463919e-01,-1.313539751987204962e-01
-3.196392785571143813e-01,-1.277771594027757862e-01
-3.176352705410823152e-01,-1.260442493620099746e-01
-3.156312625250502490e-01,-1.268607556847100026e-01
-3.136272545090181829e-01,-1.173215211502662836e-01
-3.116232464929861168e-01,-1.224946607293994072e-01
-3.096192384769540507e-01,-1.252726384784886848e-01
-3.076152304609219845e-01,-1.090868016712607247e-01
-3.056112224448899184e-01,-1.085120283400843877e-01
-3.036072144288578523e-01,-1.136325300505311997e-01
-3.016032064128257861e-01,-1.032279195987917952e-01
-2.995991983967937200e-01,-1.077709985788963265e-01
-2.975951903807616539e-01,-1.080490802240153259e-01
-2.955911823647295877e-01,-1.095413241430817641e-01
-2.935871743486975216e-01,-9.726941088514690081e-02
-2.915831663326654555e-01,-1.035468740358604367e-01
-2.895791583166333893e-01,-9.652900769397482206e-02
-2.875751503006013232e-01,-1.019976453012448880e-01
-2.855711422845693126e-01,-9.294635630440672980e-02
-2.835671342685371910e-01,-9.868708595592212696e-02
-2.815631262525051803e-01,-8.796592347849269133e-02
-2.795591182364730587e-01,-8.752056001415275954e-02
-2.775551102204410481e-01,-8.519301724790384611e-02
-2.755511022044089264e-01,-8.838731347027861673e-02
-2.735470941883769158e-01,-7.795426023534218762e-02
